國立中央大學,岩石力學,岩石力學 董家鈞教授 岩體分類法－概念、目的、影響要素、分類法RMR64027 20100407 2,https://www.youtube.com/embed/46hs6ar-Ggk,17,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100428.pdf
國立中央大學,岩石力學,岩石力學 董家鈞三維應變分析(2)、工程剪應變、strain gage rosette與應變測量與計算64027 20100310 1,https://www.youtube.com/embed/ZKc7pyABKyE,18,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100430.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 二維應力分析64027 20100224 3,https://www.youtube.com/embed/5uNGfSmo8us,19,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100512.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 不連續面特性64027 20100331 1,https://www.youtube.com/embed/8T-qhqiGrsM,20,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100514.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 立體投影分析－夾角判斷、取樣偏差與修正64027 20100407 1,https://www.youtube.com/embed/ULopv1aD-uQ,21,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100519.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 岩石特徵：火成岩、沈積岩、變質岩的成因與分類 64027 20100317 1,https://www.youtube.com/embed/lyB6BcRVR2Y,22,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100521.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 岩體分類法－分類法Q system64027 20100409 1,https://www.youtube.com/embed/gItMSR7pBPY,23,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100526.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 三維應力分析64027 20100226,https://www.youtube.com/embed/F25alUj5Oc0,24,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100528.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 Q&A：座標轉換後位置是否改變？應力座標轉換(2)、三維應力分析、作業1-2.1-3題目講解64027 20100303 1,https://www.youtube.com/embed/CWfWSF-WBPI,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 Q&A：基隆大山崩、林肯大郡64027 20100428,https://www.youtube.com/embed/HGx4MmLKXdk,,
